,NAME,OBJNAME_super,OBJNAME_recipe,MAIN_ID,CIVIL,RA,DEC,FILENAME,SNRH_pix,SNRH_res,SNRK_pix,SNRK_res,U,B,V,R,G,I,PASTEL_Teff,PASTEL_logg,PASTEL_[Fe/H],PASTEL_Flag,FILE_URL,CAL_URL,RAW_URL
162,EM* LkCa    4,LkCa 4,LkCa 4 ,EM* LkCa    4,20171111,64.11720833333332,28.128138888888888,SDCH_20171111_0059.fits,55.28208541870117,106,51.86327362060547,99,,13.960000038146973,12.779999732971191,11.824999809265137,12.065400123596191,,,,,,https://utexas.box.com/shared/static/1ylcrcg00lbyqwn6r0k4smcikv4c51mn.gz,https://utexas.box.com/shared/static/4huyzl20yy3fzell8tt0rimd33d65jtk.gz,https://utexas.box.com/s/dvtxj2yd598nds9atd8t74paat3avwja
163,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20171111,64.69475,28.33683333333333,SDCH_20171111_0065.fits,43.15279006958008,83,45.44490432739258,87,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/wl9emc52a8dh2fwp4owoa2outhlbm8lx.gz,https://utexas.box.com/shared/static/4huyzl20yy3fzell8tt0rimd33d65jtk.gz,https://utexas.box.com/s/dvtxj2yd598nds9atd8t74paat3avwja
164,V* V830 Tau,V830 Tau,V830 Tau ,V* V830 Tau,20171111,68.2905,24.56352777777778,SDCH_20171111_0101.fits,53.52745819091797,103,51.63467025756836,99,,13.90999984741211,12.079999923706056,11.300000190734863,11.667200088500977,,,,,,https://utexas.box.com/shared/static/62xl95p574yae7f443x6a8d8vv7yz7ux.gz,https://utexas.box.com/shared/static/4huyzl20yy3fzell8tt0rimd33d65jtk.gz,https://utexas.box.com/s/dvtxj2yd598nds9atd8t74paat3avwja
165,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20171111,68.05937499999999,18.33888888888889,SDCH_20171111_0107.fits,49.0296745300293,94,49.2689323425293,94,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/dsrld3e8goaew3gay2zkzdhjmaj426lb.gz,https://utexas.box.com/shared/static/4huyzl20yy3fzell8tt0rimd33d65jtk.gz,https://utexas.box.com/s/dvtxj2yd598nds9atd8t74paat3avwja
166,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20171112,64.69391666666665,28.33605555555556,SDCH_20171112_0045.fits,44.16769790649414,85,36.088653564453125,69,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/vw5zcex5kdyz2fjhs7xoodf5xotr0byh.gz,https://utexas.box.com/shared/static/dwqrszhqn8sw8q0l7a7bnowcxnscl9s8.gz,https://utexas.box.com/s/owdryiav9z9s0bsuvt63k2hxyku8inxw
167,V* V830 Tau,V830 Tau,V830 Tau ,V* V830 Tau,20171112,68.29104166666666,24.563,SDCH_20171112_0060.fits,39.2499885559082,75,30.69924736022949,59,,13.90999984741211,12.079999923706056,11.300000190734863,11.667200088500977,,,,,,https://utexas.box.com/shared/static/rgydf1zok11v27890wc5rknwfirurxhj.gz,https://utexas.box.com/shared/static/dwqrszhqn8sw8q0l7a7bnowcxnscl9s8.gz,https://utexas.box.com/s/owdryiav9z9s0bsuvt63k2hxyku8inxw
168,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20171114,64.69570833333333,28.33730555555556,SDCH_20171114_0066.fits,81.85096740722656,157,83.79924011230469,160,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/c00xvmoeuafsqlqo8jeyhjawew2fdsuz.gz,https://utexas.box.com/shared/static/rdex4inluwujkzdmba68lmiy4jbxqvlk.gz,https://utexas.box.com/s/ym6tpd478ynyhhwlnq8qmit1cql4ujz3
169,V* V830 Tau,V830 Tau,V830 Tau ,V* V830 Tau,20171114,68.29166666666666,24.56411111111111,SDCH_20171114_0070.fits,78.62785339355469,152,70.50656127929688,135,,13.90999984741211,12.079999923706056,11.300000190734863,11.667200088500977,,,,,,https://utexas.box.com/shared/static/oweur8nauxrwoqsr0u6n09adfchtsy86.gz,https://utexas.box.com/shared/static/rdex4inluwujkzdmba68lmiy4jbxqvlk.gz,https://utexas.box.com/s/ym6tpd478ynyhhwlnq8qmit1cql4ujz3
170,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20171114,68.06058333333333,18.33947222222222,SDCH_20171114_0076.fits,63.45122528076172,122,60.42622756958008,116,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/he0wkzfhykacxs8586otttbjvmr9xefi.gz,https://utexas.box.com/shared/static/rdex4inluwujkzdmba68lmiy4jbxqvlk.gz,https://utexas.box.com/s/ym6tpd478ynyhhwlnq8qmit1cql4ujz3
171,V* V1023 Tau,Hubble 4,Hubble 4 ,V* V1023 Tau,20171115,64.69620833333333,28.33775,SDCH_20171115_0037.fits,81.11264038085938,156,70.18062591552734,135,,14.3100004196167,12.0,11.210000038146973,11.65429973602295,,,,,,https://utexas.box.com/shared/static/9gcngcstrlglj5zht7mwm3zhtf4r98ab.gz,https://utexas.box.com/shared/static/kda5imyvpisgz7alkl20gdzcqolzi8wf.gz,https://utexas.box.com/s/zmka9gn1hc24ml62fzxthmorce6tz8fy
172,V* V827 Tau,V827 Tau,V827 Tau ,V* V827 Tau,20171115,68.06108333333331,18.340027777777777,SDCH_20171115_0049.fits,69.49220275878906,134,59.25324249267578,114,,14.0,12.630000114440918,12.350000381469728,11.86989974975586,,,,,,https://utexas.box.com/shared/static/nmguu4zbwoiarccdpumdzvxczk3x9ygl.gz,https://utexas.box.com/shared/static/kda5imyvpisgz7alkl20gdzcqolzi8wf.gz,https://utexas.box.com/s/zmka9gn1hc24ml62fzxthmorce6tz8fy
